상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,도로명주소,구우편번호,신우편번호,경도,위도
이마트24성남수진역점,소매,종합 소매,편의점,경기도 성남시 수정구 산성대로 227,461863.0,13345,127.142795500029,37.4391394559288
씨유일산탄현6단지점,소매,종합 소매,편의점,경기도 고양시 일산서구 현중로 62,411756.0,10240,126.767364344745,37.6961314165661
씨유남양주가곡로점,소매,종합 소매,편의점,경기도 남양주시 화도읍 가곡로 70,472841.0,12032,127.302353573751,37.68690046255
푸르메씨앤푸드,소매,종합 소매,슈퍼마켓,경기도 하남시 감초로185번길 89-27,465220.0,12988,127.162206266067,37.5322245137995
행복아이스크림,소매,종합 소매,슈퍼마켓,경기도 구리시 동구릉로148번길 15,471853.0,11915,127.139365926016,37.6124061355031
부자애미애비,소매,종합 소매,슈퍼마켓,경기도 파주시 탄현면 장릉로85번길 109,413841.0,10860,126.711927073072,37.7641492296078
씨유김포공원점,소매,종합 소매,편의점,경기도 김포시 돌문로 50-12,415803.0,10108,126.718091291275,37.6199452359489
씨유일산,소매,종합 소매,편의점,경기도 고양시 일산동구 위시티1로 6-39,410821.0,10324,126.807695957742,37.674184220432
세븐일레븐김포학운대로점,소매,종합 소매,편의점,경기도 김포시 양촌읍 황금1로 224,415843.0,10047,126.611464035169,37.6253905922465
지에스25장기이솔점,소매,종합 소매,편의점,경기도 김포시 김포한강1로 55,415060.0,10083,126.66813638636,37.6434480794284
백석상회,소매,종합 소매,슈퍼마켓,경기도 양주시 백석읍 중앙로223번길 20,482835.0,11516,126.98673872801,37.7953225214394
씨유수지파크점,소매,종합 소매,편의점,경기도 용인시 수지구 성복2로 51,448830.0,16849,127.078797483692,37.313452424885
세븐일레븐화성신리점,소매,종합 소매,편의점,경기도 화성시 정남면 함박안길 2,445967.0,18519,126.9818742989,37.1605697182078
지에스25성남,소매,종합 소매,편의점,경기도 성남시 중원구 광명로 364,462801.0,13182,127.166269697969,37.4462988567889
지에스25파주신촌공단점,소매,종합 소매,편의점,경기도 파주시 소라지로 39,413070.0,10863,126.706678407247,37.7338998967813
싱싱마트,소매,종합 소매,슈퍼마켓,경기도 하남시 대청로59번길 15-1,465708.0,12946,127.218801423418,37.541161227732
